word,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,非零平均排位,非零个数,综合评分,均值归一,个数归一,rate,0.7,,
height,0,0,0.001174503,0.000489894,0.000504767,0.000590953,0,0,0,0,0.004548244,0,0.001461672,5,0.110128139,0.001481757,0.363636364,0,,,
ordered,0.00011307,0.000269692,0.000293626,0,0.005047672,0,0,0,0,0.001554628,0,0,0.001455738,5,0.110116937,0.001465755,0.363636364,0,,,
managed,0.00022614,0.000539384,0,0,0,0,0.000698973,0.001401873,0.004396068,0,0,0,0.001452488,5,0.110110804,0.001456992,0.363636364,0,,,
console,0.000904562,0.000809076,0.000293626,0.001469683,0,0,0,0,0,0,0,0.003760902,0.00144757,5,0.11010152,0.00144373,0.363636364,0,,,
affinity,0.000452281,0,0.000293626,0,0,0,0,0.001401873,0.003768059,0,0,0.001253634,0.001433895,5,0.110075709,0.001406857,0.363636364,0,,,
sized,0.000565351,0.000539384,0,0,0,0,0.000698973,0.001401873,0,0.00388657,0,0,0.00141843,5,0.11004652,0.001365159,0.363636364,0,,,
steam,0.00011307,0.000269692,0.001468129,0,0,0,0,0.001401873,0.003768059,0,0,0,0.001404165,5,0.110019594,0.001326693,0.363636364,0,,,
same,0.000565351,0,0,0.000489894,0,0,0.001397947,0,0.00062801,0.00388657,0,0,0.001393554,5,0.109999567,0.001298083,0.363636364,0,,,
resident,0.00011307,0.001348459,0,0,0.000504767,0,0,0.00420562,0,0.000777314,0,0,0.001389846,5,0.109992568,0.001288084,0.363636364,0,,,
engender,0.00011307,0,0,0.000489894,0,0.001181905,0.001397947,0,0,0,0,0.003760902,0.001388744,5,0.109990487,0.001285112,0.363636364,0,,,
conditional,0.000339211,0,0.000293626,0.000489894,0.004542905,0,0,0,0,0,0,0.001253634,0.001383854,5,0.109981258,0.001271927,0.363636364,0,,,
silent,0.000339211,0.000809076,0,0,0,0.000590953,0.001397947,0,0,0,0,0.003760902,0.001379617,5,0.109973262,0.001260504,0.363636364,0,,,
scoping,0.00011307,0.000269692,0,0,0,0.000590953,0,0,0.001884029,0.00388657,0,0,0.001348863,5,0.109915213,0.001177577,0.363636364,0,,,
cellular,0.000339211,0.000269692,0,0.001469683,0,0,0,0.003504683,0,0,0.001137061,0,0.001344066,5,0.109906159,0.001164643,0.363636364,0,,,
wealth,0.00022614,0.000269692,0,0,0,0.001181905,0,0,0.003768059,0,0,0.001253634,0.001339886,5,0.109898269,0.001153372,0.363636364,0,,,
substantive,0.000452281,0.000269692,0.000293626,0,0.005047672,0.000590953,0,0,0,0,0,0,0.001330845,5,0.109881204,0.001128993,0.363636364,0,,,
takers,0.000565351,0.000269692,0.000293626,0,0.000504767,0,0,0,0,0,0,0.005014535,0.001329594,5,0.109878844,0.001125621,0.363636364,0,,,
pull,0.000339211,0.000809076,0,0,0,0.000590953,0.00419384,0.000700937,0,0,0,0,0.001326803,5,0.109873575,0.001118095,0.363636364,0,,,
phd,0.000452281,0.000269692,0.000587252,0,0.000504767,0,0,0,0,0,0.004548244,0,0.001272447,5,0.10977098,0.000971529,0.363636364,0,,,
slovenia,0.00022614,0,0,0.000489894,0,0,0.000698973,0.003504683,0,0,0.001137061,0,0.00121135,5,0.109655661,0.000806788,0.363636364,0,,,
portuguese,0.00011307,0,0.000293626,0,0,0,0,0.000700937,0,0,0.001137061,0.003760902,0.001201119,5,0.109636349,0.0007792,0.363636364,0,,,
proxy,0.00022614,0.000809076,0.000293626,0,0.001514302,0,0,0,0,0.003109256,0,0,0.00119048,5,0.109616268,0.000750512,0.363636364,0,,,
collegiate,0.00011307,0,0,0.000489894,0,0,0.000698973,0,0.003768059,0.000777314,0,0,0.001169462,5,0.109576597,0.00069384,0.363636364,0,,,
triangular,0.00011307,0.000269692,0.000293626,0,0.000504767,0,0,0,0,0,0.004548244,0,0.00114588,5,0.109532086,0.000630253,0.363636364,0,,,
duty,0.00022614,0,0.000293626,0,0.000504767,0,0,0,0,0.000777314,0,0.003760902,0.00111255,5,0.109469176,0.000540381,0.363636364,0,,,
continuation,0.00022614,0,0.000587252,0.000489894,0,0,0,0,0,0.003109256,0.001137061,0,0.001109921,5,0.109464213,0.000533292,0.363636364,0,,,
mandarin,0.00011307,0.000809076,0.002936258,0,0.000504767,0.001181905,0,0,0,0,0,0,0.001109015,5,0.109462504,0.00053085,0.363636364,0,,,
dimensions,0.000678421,0.000269692,0.000293626,0,0,0,0.000698973,0.003504683,0,0,0,0,0.001089079,5,0.109424875,0.000477094,0.363636364,0,,,
ant,0.00022614,0.000809076,0.003229884,0.000489894,0,0.000590953,0,0,0,0,0,0,0.001069189,5,0.109387334,0.000423464,0.363636364,0,,,
imagine,0.00011307,0.000269692,0.000293626,0,0,0.000590953,0,0,0,0,0,0.003760902,0.001005648,5,0.109267401,0.000252131,0.363636364,0,,,
animal,0.00199514,0.000297422,0,0,0,0,0.003854213,0.054110545,0,0,0,0,0.01506433,4,0.108530218,0.038160051,0.272727273,0,,,
simulink,0.000124696,0,0.016838472,0.008103988,0,0,0,0,0,0,0.027587453,0,0.013163652,4,0.104942718,0.033035051,0.272727273,0,,,
iwb,0.003616192,0.003271641,0,0,0,0,0.009250111,0,0,0,0,0.035945884,0.013020957,4,0.104673382,0.032650286,0.272727273,0,,,
programmable,0.000374089,0,0.002266717,0.030254887,0,0,0,0,0,0,0.018809627,0,0.01292633,4,0.104494776,0.032395134,0.272727273,0,,,
mixture,0.000623481,0,0.007123969,0.000540266,0.042306766,0,0,0,0,0,0,0,0.012648621,4,0.103970603,0.031646317,0.272727273,0,,,
mechatronics,0.000124696,0,0.007123969,0.028093824,0,0,0,0,0,0,0.015047701,0,0.012597548,4,0.103874204,0.031508603,0.272727273,0,,,
examinee,0.00199514,0.005948438,0,0.001080532,0.037296754,0,0,0,0,0,0,0,0.011580216,4,0.101954006,0.028765464,0.272727273,0,,,
processor,0.000748178,0,0.012628854,0.01296638,0,0,0,0,0,0,0.018809627,0,0.01128826,4,0.101402943,0.027978231,0.272727273,0,,,
converter,0.000124696,0,0.002914351,0.014046912,0,0,0,0,0,0,0.025079502,0,0.010541365,4,0.099993192,0.0259643,0.272727273,0,,,
dc,0.000374089,0,0.00906687,0.021070368,0,0,0,0,0,0,0.011285776,0,0.010449276,4,0.099819374,0.025715989,0.272727273,0,,,
monte,0.000249393,0,0.001942901,0,0.036183419,0,0,0,0,0,0.001253975,0,0.009907422,4,0.098796633,0.02425493,0.272727273,0,,,
carlo,0.000249393,0,0.001942901,0,0.036183419,0,0,0,0,0,0.001253975,0,0.009907422,4,0.098796633,0.02425493,0.272727273,0,,,
magnetic,0,0,0.003238168,0.008644253,0,0,0,0.004638047,0,0,0.022571552,0,0.009773005,4,0.098542924,0.023892488,0.272727273,0,,,
dsp,0,0,0.006493815,0.015649806,0,0,0,0,0,0,0.048897321,0,0.023680314,3,0.097520027,0.061392246,0.181818182,0,,,
whiteboard,0.003865584,0.003569063,0,0,0,0,0.00308337,0,0,0,0,0.024885612,0.008850907,4,0.096802478,0.021406138,0.272727273,0,,,
labview,0.00099757,0,0.012952671,0.005402658,0,0,0,0,0,0,0.011285776,0,0.007659669,4,0.094554034,0.018194075,0.272727273,0,,,
bullying,0.001371659,0.000297422,0,0,0.00835002,0,0.020041906,0,0,0,0,0,0.007515252,4,0.094281449,0.017804668,0.272727273,0,,,
cpd,0.000249393,0.000594844,0,0,0,0,0,0.022417226,0,0,0,0.004147602,0.006852266,4,0.093030074,0.016016989,0.272727273,0,,,
chip,0,0,0.00097145,0.017288507,0,0,0,0,0.002077748,0,0.006269876,0,0.006651895,4,0.092651877,0.015476707,0.272727273,0,,,
analogue,0,0,0.000323817,0,0.002226672,0,0,0.000773008,0,0,0.022571552,0,0.006473762,4,0.092315654,0.014996389,0.272727273,0,,,
badge,0.002369229,0,0,0.000540266,0,0.01042744,0.012333481,0,0,0,0,0,0.006417604,4,0.092209656,0.014844963,0.272727273,0,,,
equate,0.000374089,0,0,0,0.022266719,0,0.001541685,0,0,0,0,0.001382534,0.006391257,4,0.092159926,0.01477392,0.272727273,0,,,
photovoltaic,0.000124696,0,0.000323817,0.003781861,0,0,0,0,0,0,0.021317577,0,0.006386988,4,0.092151868,0.014762409,0.272727273,0,,,
delta,0,0,0.000647634,0.001620798,0.011690028,0,0,0,0,0,0.011285776,0,0.006311059,4,0.092008553,0.014557674,0.272727273,0,,,
organic,0.000249393,0,0.000323817,0.003781861,0,0,0,0.02087121,0,0,0,0,0.00630657,4,0.092000081,0.014545571,0.272727273,0,,,
fault,0,0.000594844,0.006476335,0.004322127,0,0,0,0,0,0,0.013793726,0,0.006296758,4,0.091981561,0.014519114,0.272727273,0,,,
oer,0.000872874,0.000297422,0,0.012426114,0,0.011079155,0,0,0,0,0,0,0.006168891,4,0.091740215,0.014174333,0.272727273,0,,,
whiteboards,0.001621051,0.001784531,0,0,0,0,0.005395898,0,0,0,0,0.015207874,0.006002339,4,0.091425849,0.013725239,0.272727273,0,,,
dichotomous,0.000498785,0.000892266,0,0,0.020596715,0,0,0,0.000692583,0,0,0,0.005670087,4,0.09079873,0.012829354,0.272727273,0,,,
diode,0,0.001189688,0.001295267,0.003241595,0,0,0,0,0,0,0.016301677,0,0.005507057,4,0.090491012,0.012389757,0.272727273,0,,,
bully,0.001496355,0.000594844,0,0,0.006680016,0,0.012333481,0,0,0,0,0,0.005276174,4,0.090055224,0.011767204,0.272727273,0,,,
optical,0.000124696,0,0.000647634,0.014046912,0,0,0,0,0,0,0.006269876,0,0.005272279,4,0.090047874,0.011756703,0.272727273,0,,,
fabrication,0,0,0.000647634,0.011345583,0,0,0,0,0.004848078,0,0.003761925,0,0.005150805,4,0.089818592,0.011429158,0.272727273,0,,,
utilise,0.001745748,0.002081953,0,0,0,0,0,0,0,0,0.0050159,0.011060272,0.004975968,4,0.089488591,0.010957728,0.272727273,0,,,
residual,0.000124696,0.000297422,0.00097145,0,0.018370043,0,0,0,0,0,0,0,0.004940903,4,0.089422406,0.010863177,0.272727273,0,,,
vr,0.00399028,0.002676797,0.006152519,0,0,0,0.00616674,0,0,0,0,0,0.004746584,4,0.089055632,0.010339215,0.272727273,0,,,
cse,0.000249393,0,0,0,0,0.004562005,0.011562638,0,0,0.002571715,0,0,0.004736438,4,0.089036481,0.010311856,0.272727273,0,,,
twitter,0.001496355,0.001784531,0,0.001620798,0,0,0,0,0,0.013715813,0,0,0.004654374,4,0.088881587,0.010090579,0.272727273,0,,,
transistor,0,0,0.000323817,0.004862393,0,0,0.000770843,0,0,0,0.012539751,0,0.004624201,4,0.088824635,0.010009219,0.272727273,0,,,
str,0.00199514,0.006840703,0,0,0,0.00521372,0,0,0,0,0,0.004147602,0.004549291,4,0.088683245,0.009807233,0.272727273,0,,,
enquiry,0.000374089,0,0,0.000540266,0,0,0,0,0,0,0.008777826,0.008295204,0.004496846,4,0.088584255,0.009665819,0.272727273,0,,,
waveform,0,0.000297422,0.002590534,0.001080532,0,0,0,0,0,0,0.013793726,0,0.004440554,4,0.088478004,0.009514032,0.272727273,0,,,
iwbs,0.002493925,0.003866484,0,0,0,0,0.001541685,0,0,0,0,0.009677738,0.004394958,4,0.088391944,0.009391088,0.272727273,0,,,
magnet,0.000124696,0,0.001619084,0.004322127,0,0,0,0,0,0,0.011285776,0,0.004337921,4,0.088284286,0.009237292,0.272727273,0,,,
gamification,0.004239673,0.005651016,0.001295267,0,0,0,0,0,0,0.006000668,0,0,0.004296656,4,0.0882064,0.009126026,0.272727273,0,,,
posterior,0.000124696,0.000297422,0,0.002161063,0.014473367,0,0,0,0,0,0,0,0.004264137,4,0.088145021,0.009038342,0.272727273,0,,,
harmonic,0,0,0.007771602,0.000540266,0.000556668,0,0,0,0,0,0.007523851,0,0.004098097,4,0.087831622,0.008590629,0.272727273,0,,,
subsystem,0.000124696,0.002974219,0,0.009184519,0,0,0,0,0,0,0.003761925,0,0.00401134,4,0.08766787,0.008356697,0.272727273,0,,,
raw,0.000374089,0.000594844,0,0.001620798,0.013360031,0,0,0,0,0,0,0,0.00398744,4,0.08762276,0.008292255,0.272727273,0,,,
nonparametric,0,0.000297422,0.000323817,0,0.012803363,0,0,0,0.002077748,0,0,0,0.003875587,4,0.087411639,0.007990653,0.272727273,0,,,
mechatronic,0.000124696,0.000297422,0,0.007023456,0,0,0,0,0,0,0.007523851,0,0.003742356,4,0.087160167,0.007631408,0.272727273,0,,,
guessing,0,0.001487109,0,0,0.01113336,0,0.001541685,0,0.000692583,0,0,0,0.003713684,4,0.087106049,0.007554096,0.272727273,0,,,
fading,0.000872874,0.001189688,0,0,0,0,0,0,0.004848078,0,0.007523851,0,0.003608622,4,0.086907747,0.007270807,0.272727273,0,,,
adhd,0.000374089,0.000892266,0,0,0.010020024,0,0.00308337,0,0,0,0,0,0.003592437,4,0.086877197,0.007227165,0.272727273,0,,,
cmc,0.003865584,0.004461328,0,0,0,0.00260686,0,0,0,0.003428953,0,0,0.003590681,4,0.086873884,0.007222431,0.272727273,0,,,
lc,0.001621051,0,0.000647634,0,0,0,0,0.000773008,0,0,0.011285776,0,0.003581867,4,0.086857247,0.007198664,0.272727273,0,,,
centrality,0.001745748,0.004461328,0,0,0,0.00521372,0,0,0,0,0,0.002765068,0.003546466,4,0.086790428,0.007103208,0.272727273,0,,,
wild,0.003242103,0.001487109,0,0,0,0,0.000770843,0,0,0.008572383,0,0,0.00351811,4,0.086736905,0.007026748,0.272727273,0,,,
insulation,0,0,0.000323817,0.001620798,0,0.000651715,0,0,0,0,0.011285776,0,0.003470526,4,0.086647093,0.006898444,0.272727273,0,,,
ell,0.001371659,0.000892266,0,0,0.003896676,0,0.007708425,0,0,0,0,0,0.003467256,4,0.086640921,0.006889627,0.272727273,0,,,
peace,0,0.000892266,0,0,0,0,0.000770843,0.006184062,0,0.006000668,0,0,0.00346196,4,0.086630923,0.006875345,0.272727273,0,,,
transformer,0,0,0.003607675,0.005417241,0,0,0,0,0,0,0.044706122,0,0.017910346,3,0.086629301,0.045834067,0.181818182,0,,,
microprocessor,0.000374089,0,0.006476335,0.005402658,0,0,0,0,0,0,0.001253975,0,0.003376764,4,0.086470119,0.006645624,0.272727273,0,,,
addiction,0.004239673,0,0,0,0.001113336,0.001955145,0.00616674,0,0,0,0,0,0.003368724,4,0.086454942,0.006623943,0.272727273,0,,,
ap,0.000498785,0.000297422,0,0,0.011690028,0,0.000770843,0,0,0,0,0,0.003314269,4,0.08635216,0.006477112,0.272727273,0,,,
olc,0.000748178,0,0,0,0,0.00130343,0,0,0,0.004286192,0,0.00691267,0.003312617,4,0.086349042,0.006472657,0.272727273,0,,,
dissertation,0,0,0,0,0,0.00130343,0,0,0,0.004286192,0.006269876,0.001382534,0.003310508,4,0.08634506,0.006466969,0.272727273,0,,,
tutee,0.002493925,0.001189688,0,0.001080532,0,0.008472295,0,0,0,0,0,0,0.00330911,4,0.086342422,0.0064632,0.272727273,0,,,
embodiment,0.000124696,0,0.000647634,0,0,0.00912401,0.00308337,0,0,0,0,0,0.003244928,4,0.086221279,0.006290138,0.272727273,0,,,
beam,0.000249393,0,0.003561984,0.002701329,0,0,0,0,0,0,0.006269876,0,0.003195645,4,0.086128259,0.006157254,0.272727273,0,,,
tacit,0.000623481,0.000594844,0,0,0,0.003258575,0,0,0,0,0,0.008295204,0.003193026,4,0.086123315,0.006150191,0.272727273,0,,,
ieee,0.000249393,0.002676797,0.000647634,0.009184519,0,0,0,0,0,0,0,0,0.003189586,4,0.086116821,0.006140914,0.272727273,0,,,
recommender,0.002369229,0.005353594,0,0.001080532,0,0.00391029,0,0,0,0,0,0,0.003178411,4,0.08609573,0.006110783,0.272727273,0,,,
sc,0,0,0.001295267,0.004322127,0,0,0.002312528,0.004638047,0,0,0,0,0.003141992,4,0.086026989,0.006012582,0.272727273,0,,,
lsa,0.000748178,0.001487109,0,0,0,0,0.009250111,0,0,0.000857238,0,0,0.003085659,4,0.085920662,0.005860685,0.272727273,0,,,
electromagnetics,0,0,0.000647634,0.007563722,0,0,0,0,0.00277033,0,0.001253975,0,0.003058915,4,0.085870183,0.005788573,0.272727273,0,,,
embodied,0.001621051,0.001487109,0,0,0,0.005865435,0.00308337,0,0,0,0,0,0.003014242,4,0.085785862,0.005668115,0.272727273,0,,,
utaut,0.001122266,0,0,0,0,0.004562005,0.005395898,0,0,0.000857238,0,0,0.002984352,4,0.085729446,0.00558752,0.272727273,0,,,
muve,0.00099757,0,0,0,0,0.00391029,0.00616674,0,0,0.000857238,0,0,0.00298296,4,0.085726818,0.005583766,0.272727273,0,,,
syllabus,0.000249393,0,0.00097145,0.004322127,0,0,0,0,0,0,0.006269876,0,0.002953211,4,0.085670669,0.005503553,0.272727273,0,,,
ims,0.000748178,0.005948438,0.002266717,0.002701329,0,0,0,0,0,0,0,0,0.002916165,4,0.085600745,0.005403662,0.272727273,0,,,
drift,0,0,0,0.000540266,0.007793352,0,0,0,0.000692583,0.002571715,0,0,0.002899479,4,0.085569249,0.005358668,0.272727273,0,,,
bookmark,0.000124696,0.000594844,0,0,0.008906688,0.001955145,0,0,0,0,0,0,0.002895343,4,0.085561443,0.005347517,0.272727273,0,,,
colour,0.000124696,0.000297422,0,0,0,0,0,0.002319023,0,0,0.008777826,0,0.002879742,4,0.085531996,0.005305449,0.272727273,0,,,
nursing,0.002618622,0.002081953,0,0,0,0,0.000770843,0,0,0.006000668,0,0,0.002868021,4,0.085509874,0.005273846,0.272727273,0,,,
lti,0,0.000892266,0.000647634,0.001620798,0,0,0,0,0,0,0,0.008295204,0.002863975,4,0.085502237,0.005262936,0.272727273,0,,,
pet,0.000498785,0.000892266,0,0,0,0,0.009250111,0.000773008,0,0,0,0,0.002853542,4,0.085482545,0.005234804,0.272727273,0,,,
adventure,0.001621051,0.002081953,0,0,0,0,0.000770843,0,0,0.006857907,0,0,0.002832938,4,0.085443655,0.005179248,0.272727273,0,,,
gameplay,0.004489066,0.001189688,0,0,0,0.00391029,0.001541685,0,0,0,0,0,0.002782682,4,0.085348797,0.005043736,0.272727273,0,,,
weather,0.000249393,0.002974219,0.000647634,0.007023456,0,0,0,0,0,0,0,0,0.002723675,4,0.085237423,0.00488463,0.272727273,0,,,
cyberbullying,0.003117407,0.000892266,0,0,0.000556668,0,0.00616674,0,0,0,0,0,0.00268327,4,0.085161159,0.004775682,0.272727273,0,,,
linux,0.000124696,0,0.003561984,0.00648319,0.000556668,0,0,0,0,0,0,0,0.002681635,4,0.085158072,0.004771272,0.272727273,0,,,
referent,0,0,0,0,0.003340008,0.001955145,0.004625055,0.000773008,0,0,0,0,0.002673304,4,0.085142348,0.004748809,0.272727273,0,,,
multigroup,0.000124696,0,0,0,0.008906688,0,0.000770843,0,0,0.000857238,0,0,0.002664866,4,0.085126422,0.004726057,0.272727273,0,,,
subscale,0.000872874,0.000594844,0,0,0.00835002,0,0.000770843,0,0,0,0,0,0.002647145,4,0.085092973,0.004678273,0.272727273,0,,,
invention,0,0.000594844,0.000647634,0,0,0,0.000770843,0.008503086,0,0,0,0,0.002629101,4,0.085058916,0.00462962,0.272727273,0,,,
garrison,0.00099757,0.000297422,0,0,0,0,0.002312528,0,0,0.006857907,0,0,0.002616357,4,0.085034861,0.004595255,0.272727273,0,,,
testbed,0.000124696,0,0.001295267,0.002701329,0,0,0,0,0,0,0.006269876,0,0.002597792,4,0.08499982,0.004545198,0.272727273,0,,,
visitor,0.001122266,0.004163906,0,0,0,0.001955145,0,0.003092031,0,0,0,0,0.002583337,4,0.084972537,0.004506222,0.272727273,0,,,
gear,0.000623481,0.000297422,0.006800152,0,0,0.00260686,0,0,0,0,0,0,0.002581979,4,0.084969973,0.004502559,0.272727273,0,,,
food,0.00099757,0,0.001942901,0,0,0.001955145,0,0.005411055,0,0,0,0,0.002576668,4,0.084959948,0.004488238,0.272727273,0,,,
initiated,0.000374089,0.000297422,0,0,0,0.00130343,0,0,0,0,0,0.008295204,0.002567536,4,0.084942713,0.004463616,0.272727273,0,,,
controversy,0.000124696,0,0,0,0.004453344,0,0,0,0,0.004286192,0,0.001382534,0.002561691,4,0.084931681,0.004447856,0.272727273,0,,,
hyperactivity,0.000249393,0.000297422,0,0,0.00835002,0.00130343,0,0,0,0,0,0,0.002550066,4,0.084909738,0.004416509,0.272727273,0,,,
bonding,0.001621051,0.000594844,0,0,0,0,0,0.005411055,0,0.002571715,0,0,0.002549666,4,0.084908983,0.004415431,0.272727273,0,,,
republic,0.000872874,0,0,0.001080532,0,0,0,0.005411055,0,0,0,0.002765068,0.002532382,4,0.08487636,0.004368826,0.272727273,0,,,
ie,0,0.000892266,0.001295267,0,0,0,0.00308337,0,0.004848078,0,0,0,0.002529745,4,0.084871383,0.004361716,0.272727273,0,,,
squared,0.000249393,0.000297422,0,0,0.008906688,0.000651715,0,0,0,0,0,0,0.002526304,4,0.084864888,0.004352438,0.272727273,0,,,
station,0,0,0.001619084,0.001620798,0.000556668,0,0,0,0,0,0.006269876,0,0.002516606,4,0.084846583,0.004326288,0.272727273,0,,,
mm,0.000748178,0.000892266,0,0.002161063,0,0,0,0,0.006233243,0,0,0,0.002508687,4,0.084831636,0.004304935,0.272727273,0,,,
odds,0.000498785,0,0,0,0.006680016,0,0,0,0.001385165,0,0,0.001382534,0.002486625,4,0.084789994,0.004245446,0.272727273,0,,,
behavioural,0.003491495,0.001487109,0,0,0,0.000651715,0,0,0,0,0,0.004147602,0.00244448,4,0.084710447,0.004131807,0.272727273,0,,,
installation,0.000748178,0,0.001619084,0.001080532,0,0,0,0,0,0,0.006269876,0,0.002429417,4,0.084682015,0.004091191,0.272727273,0,,,
nanotechnology,0.000249393,0.000297422,0,0.007023456,0,0,0,0,0.002077748,0,0,0,0.002412004,4,0.084649149,0.004044239,0.272727273,0,,,
collectivism,0.000748178,0,0,0,0,0.00130343,0,0,0.000692583,0.006857907,0,0,0.002400524,4,0.08462748,0.004013283,0.272727273,0,,,
nurse,0.000623481,0.00475875,0,0,0,0,0,0.002319023,0,0.001714477,0,0,0.002353933,4,0.08453954,0.003887654,0.272727273,0,,,
entrepreneurship,0.000124696,0.001487109,0,0.002161063,0,0,0,0,0.00554066,0,0,0,0.002328382,4,0.084491314,0.00381876,0.272727273,0,,,
laplace,0,0,0.001942901,0.000540266,0.000556668,0,0,0,0,0,0.006269876,0,0.002327428,4,0.084489511,0.003816185,0.272727273,0,,,
relay,0.000124696,0,0.003561984,0.004322127,0,0,0,0,0,0,0.001253975,0,0.002315696,4,0.084467368,0.003784551,0.272727273,0,,,
boredom,0.00099757,0.000297422,0,0,0,0.001955145,0,0,0,0.006000668,0,0,0.002312701,4,0.084461716,0.003776477,0.272727273,0,,,
gas,0.000498785,0,0.003885801,0,0,0,0,0.002319023,0,0,0.00250795,0,0.00230289,4,0.084443197,0.003750022,0.272727273,0,,,
justice,0.000498785,0,0,0,0,0.004562005,0,0,0.000692583,0.003428953,0,0,0.002295582,4,0.084429403,0.003730315,0.272727273,0,,,
cascade,0.000623481,0,0.000323817,0,0,0.00130343,0,0,0,0,0,0.00691267,0.00229085,4,0.084420471,0.003717556,0.272727273,0,,,
newton,0.000748178,0,0.001295267,0,0,0,0.000770843,0,0,0,0.006269876,0,0.002271041,4,0.084383082,0.003664143,0.272727273,0,,,
band,0.000623481,0,0.000323817,0,0.000556668,0,0,0,0,0,0.007523851,0,0.002256954,4,0.084356494,0.00362616,0.272727273,0,,,
intra,0.000623481,0.004163906,0,0,0,0,0,0,0,0.001714477,0.00250795,0,0.002252454,4,0.084347999,0.003614025,0.272727273,0,,,
electronically,0.000498785,0.000297422,0,0,0,0,0,0,0,0.004286192,0.003761925,0,0.002211081,4,0.084269909,0.003502468,0.272727273,0,,,
tuning,0.000124696,0,0.002914351,0.003241595,0,0,0,0,0,0,0.00250795,0,0.002197148,4,0.084243611,0.003464899,0.272727273,0,,,
unconventional,0.000124696,0,0,0.000540266,0,0,0,0,0,0.006857907,0.001253975,0,0.002194211,4,0.084238067,0.003456979,0.272727273,0,,,
groupware,0.00099757,0.001784531,0.001295267,0,0,0,0.004625055,0,0,0,0,0,0.002175606,4,0.084202951,0.003406812,0.272727273,0,,,
organisational,0.001122266,0.001189688,0,0,0,0,0,0,0,0.000857238,0,0.005530136,0.002174832,4,0.08420149,0.003404726,0.272727273,0,,,
apa,0.001122266,0,0,0,0,0.001955145,0.000770843,0,0.004848078,0,0,0,0.002174083,4,0.084200076,0.003402706,0.272727273,0,,,
taker,0.001870444,0.000892266,0.000323817,0,0.00556668,0,0,0,0,0,0,0,0.002163302,4,0.084179726,0.003373635,0.272727273,0,,,
moon,0.000748178,0.000297422,0,0,0,0,0,0.006184062,0,0,0,0.001382534,0.002153049,4,0.084160375,0.00334599,0.272727273,0,,,
